,User Name,Time Stamp,Text of Tweet,Compound Score,Positive Score,Neutral Score,Negative Score
416,nytimes,Thu Nov 07 18:40:05 +0000 2019,"7 years ago, a man opened his storage locker in Los Angeles to find that $800,000 worth of prints had been stolen.… https://t.co/nNatA7Oi3D",0.2263,0.087,0.913,0.0
417,nytimes,Thu Nov 07 18:20:03 +0000 2019,President Trump has often said he could say or do anything and his supporters would never abandon him. The results… https://t.co/4sRahqTVIS,0.6492,0.218,0.782,0.0
418,nytimes,Thu Nov 07 18:11:15 +0000 2019,RT @NYTimesWordplay: It's Thursday! Join Wordplay columnist @debamlen and assoc. puzzles editor Sam Ezersky (@thegridkid)  to help them cru…,0.636,0.234,0.766,0.0
419,nytimes,Thu Nov 07 18:07:57 +0000 2019,Breaking News: The U.S. and China agreed that an initial trade deal would roll back some tariffs placed on each oth… https://t.co/1TNy1KOxVo,0.2732,0.091,0.909,0.0
420,nytimes,Thu Nov 07 18:00:11 +0000 2019,A police officer has been charged with the murder of a former Premier League soccer player who died in 2016 after b… https://t.co/6epuEe5tiI,-0.8779,0.0,0.641,0.359
421,nytimes,Thu Nov 07 17:40:04 +0000 2019,This week’s brutal massacre of a family in northern Mexico that left 3 women and 6 children dead was another shocki… https://t.co/NKjbSuNKB9,-0.8555,0.0,0.669,0.331
422,nytimes,Thu Nov 07 17:20:05 +0000 2019,Australian soccer’s governing body announced what it calls a landmark agreement to close the pay gap between the me… https://t.co/GViBIrOBi4,0.4767,0.205,0.731,0.064
423,nytimes,Thu Nov 07 17:13:35 +0000 2019,RT @nytimesarts: Spike Lee has been announced as the recipient of Film at Lincoln Center’s 46th Chaplin Award. Past winners include Martin…,0.765,0.248,0.752,0.0
424,nytimes,Thu Nov 07 17:00:11 +0000 2019,"5 years after the water crisis in Flint, Mich., began, schools are overwhelmed with demands to help children with h… https://t.co/fzuszFeLO0",-0.296,0.156,0.68,0.164
425,nytimes,Thu Nov 07 16:52:41 +0000 2019,"RT @Julesm_b: Another amazing only in San Francisco story by @nelliebowles. This time on dopamine fasting...How to Feel Nothing Now, in Ord…",0.5859,0.153,0.847,0.0
426,nytimes,Thu Nov 07 16:50:03 +0000 2019,"RT @NYTmag: Can a woman artist ever attain a fundamental freedom from her own womanhood? Rachel Cusk considers the lives of two painters, C…",0.6369,0.167,0.833,0.0
427,nytimes,Thu Nov 07 16:40:03 +0000 2019,"In Opinion

""When I first arrived, an all-male Nike staff became convinced that in order for me to get better, I ha… https://t.co/kLzOb1eCdK",0.6808,0.228,0.772,0.0
428,nytimes,Thu Nov 07 16:30:05 +0000 2019,Elizabeth Warren’s policy plans would cost more than $30 trillion over a decade and would increase projected U.S. g… https://t.co/sYYyNVeBwt,0.3182,0.113,0.887,0.0
429,nytimes,Thu Nov 07 16:22:51 +0000 2019,"RT @readercenter: There are more than a million drunken driving arrests in America each year, but the devices the police use to test driver…",-0.2382,0.0,0.919,0.081
430,nytimes,Thu Nov 07 16:19:13 +0000 2019,"Chicago police superintendent Eddie Johnson, facing mounting problems after he was found asleep in a parked car, is… https://t.co/2zxacsgxjO",-0.4019,0.0,0.863,0.137
431,nytimes,Thu Nov 07 16:02:50 +0000 2019,Elizabeth Warren has invited Bill Gates to meet so she can explain “exactly how much” he would pay in taxes under h… https://t.co/dl9WvG9pVa,-0.1027,0.0,0.94,0.06
432,nytimes,Thu Nov 07 15:50:04 +0000 2019,"U.S. Secretary of State Mike Pompeo called Iran’s actions to expand its nuclear program “extortion."" There was no i… https://t.co/gEkYqpGsD9",0.0258,0.102,0.8,0.098
433,nytimes,Thu Nov 07 15:40:02 +0000 2019,"Even half-done, Essex Crossing, on New York's Lower East Side, is shaping up as one of the city’s most promising ne… https://t.co/mJvZJ12jLQ",0.2006,0.119,0.794,0.087
434,nytimes,Thu Nov 07 15:33:49 +0000 2019,Chinese officials are trying to rein in small financial institutions that once lent money with abandon. But the pro… https://t.co/6Olt2EA9r4,-0.2382,0.0,0.907,0.093
435,nytimes,Thu Nov 07 15:20:04 +0000 2019,A New Hampshire couple were found dead on a Texas beach. Now a 33-year-old Utah man has been arrested in Mexico and… https://t.co/NjAyKyTNt0,-0.8126,0.0,0.709,0.291
436,nytimes,Thu Nov 07 15:08:58 +0000 2019,All 39 people who were discovered dead in a refrigerated trailer in southeast England last month have been identifi… https://t.co/SLUhHxKyiz,-0.6486,0.0,0.807,0.193
437,nytimes,Thu Nov 07 15:00:03 +0000 2019,"Loree K. Sutton, a retired Army brigadier general and former city commissioner, announced her candidacy to become t… https://t.co/hymhN4QnJZ",0.0,0.0,1.0,0.0
438,nytimes,Thu Nov 07 14:40:07 +0000 2019,"In Opinion

""The problem, alas, is the Constitution. The Warren and Sanders plans run headlong into more than two c… https://t.co/mRoV2d9YKg",-0.5859,0.0,0.798,0.202
439,nytimes,Thu Nov 07 14:20:10 +0000 2019,"“I won’t be around for all that,” said Philip Glass, the 82-year-old master of musical Minimalism. “It doesn’t matt… https://t.co/yycbt0T7rF",0.0,0.0,1.0,0.0
440,nytimes,Thu Nov 07 14:00:09 +0000 2019,"RT @nytopinion: ""I joined Nike because I wanted to be the best female athlete, ever. Instead, I was emotionally and physically abused by a…",0.2263,0.153,0.727,0.12
441,nytimes,Thu Nov 07 13:40:06 +0000 2019,Doug Parker has been chief executive of 3 airlines. But he had never faced a challenge like the grounding of Boeing… https://t.co/iP3GCJzQkk,-0.4585,0.0,0.818,0.182
442,nytimes,Thu Nov 07 13:30:10 +0000 2019,"The Trump administration has sued Gilead Sciences, a pharmaceutical company that sells H.I.V.-prevention drugs, acc… https://t.co/0Jx74O4nxA",0.0,0.0,1.0,0.0
443,nytimes,Thu Nov 07 13:20:07 +0000 2019,Perhaps President Trump’s visit to Kentucky on Monday night did indeed help. But public and internal Republican Par… https://t.co/sJ4EBrmIxR,0.2144,0.093,0.907,0.0
444,nytimes,Thu Nov 07 13:13:00 +0000 2019,"Read our investigation to see how conspiracy-mongers, racists and spies have influenced what President Trump absorb… https://t.co/NDKAcedVvd",-0.5423,0.0,0.821,0.179
445,nytimes,Thu Nov 07 13:06:48 +0000 2019,A decorated Army lieutenant colonel gave damaging testimony about President Trump’s Ukraine call. Here's how an att… https://t.co/jV9tNtgQPe,-0.5106,0.0,0.829,0.171
446,nytimes,Thu Nov 07 13:00:02 +0000 2019,Aimee Stephens is the lead plaintiff in a Supreme Court case that will determine the employment rights of gay and t… https://t.co/lWByzc8Ksf,0.5574,0.153,0.847,0.0
447,nytimes,Thu Nov 07 12:40:07 +0000 2019,"There's been a jump in the number of unmarried couples in the US who live together, a new survey by the Pew Researc… https://t.co/FT5VmmxFfa",0.0772,0.058,0.942,0.0
448,nytimes,Thu Nov 07 12:20:05 +0000 2019,The Chinese government said Beijing and the Trump administration had agreed to get rid of some tariffs as the 2 sid… https://t.co/55P0ThkQox,0.2732,0.095,0.905,0.0
449,nytimes,Thu Nov 07 12:00:13 +0000 2019,Bernie Sanders’s campaign plans to spend more than $30 million on TV advertising alone in the first 4 presidential… https://t.co/JH6i6aXjwT,-0.25,0.0,0.9,0.1
450,nytimes,Thu Nov 07 11:40:04 +0000 2019,These Taliban fighters laid down their weapons and pledged loyalty to the Afghan government. But the reasons for th… https://t.co/2BPGpy9JEv,0.0516,0.101,0.762,0.137
451,nytimes,Thu Nov 07 11:30:13 +0000 2019,President Trump asked Attorney General William Barr to hold a news conference stating that no laws were broken in t… https://t.co/8r2yPYU5t1,-0.6486,0.0,0.773,0.227
452,nytimes,Thu Nov 07 11:20:06 +0000 2019,Here's a rundown of the bits worth watching from late-night TV https://t.co/g9zHWZZgA0,0.2263,0.16,0.84,0.0
453,nytimes,Thu Nov 07 11:00:13 +0000 2019,"RT @RorySmith: There’s a lot of change happening at Bayern Munich, but there’s also quite a lot of change happening to Bayern Munich. A pie…",0.0,0.0,1.0,0.0
454,nytimes,Thu Nov 07 10:40:07 +0000 2019,"Gunmen in Burkina Faso killed at least 37 people in an attack on a convoy carrying employees, suppliers and contrac… https://t.co/zZO34WcUC3",-0.8225,0.0,0.703,0.297
455,nytimes,Thu Nov 07 10:20:03 +0000 2019,A court in China sentenced to death a man accused of trafficking fentanyl to the United States after a joint invest… https://t.co/J19H3WV5fh,-0.5267,0.112,0.6,0.288
456,nytimes,Thu Nov 07 10:14:19 +0000 2019,"In denying Cambodian opposition politicians entry into their countries, some Association of Southeast Asian Nations… https://t.co/01PtzVellR",-0.34,0.0,0.862,0.138
457,nytimes,Thu Nov 07 10:10:02 +0000 2019,Government workers stung by Zimbabwe’s skyrocketing inflation staged a strike to demand increased wages. Inflation… https://t.co/1LcsAcVeXt,0.0258,0.123,0.702,0.175
458,nytimes,Thu Nov 07 10:00:12 +0000 2019,Queen Elizabeth II is building on her fashion-forward reputation: The 93-year-old monarch will stop buying clothing… https://t.co/5XknSByOfe,-0.296,0.0,0.879,0.121
459,nytimes,Thu Nov 07 09:40:03 +0000 2019,Blockchain is back in Beijing’s good graces. Chinese officials have quietly removed the business of making Bitcoin… https://t.co/F8L7oztSh5,0.6705,0.256,0.744,0.0
460,nytimes,Thu Nov 07 09:20:06 +0000 2019,"Increasingly, Prime Minister Boris Johnson is backing away from President Trump, seeing him as a liability and a so… https://t.co/OReIFKbudH",-0.1779,0.058,0.847,0.095
461,nytimes,Thu Nov 07 09:10:05 +0000 2019,RT @nytimestech: Two former Twitter employees have been charged by the Justice Department with acting as agents of a foreign power inside t…,0.3818,0.135,0.794,0.071
462,nytimes,Thu Nov 07 09:00:09 +0000 2019,"The BBC is being sued for back pay by Samira Ahmed, who has accused the broadcaster of paying a man much more for t… https://t.co/Zwvh9kRCvn",-0.3818,0.0,0.859,0.141
463,nytimes,Thu Nov 07 08:40:04 +0000 2019,"Turkey has captured one of the wives of Abu Bakr al-Baghdadi, the slain ISIS leader, in addition to several other f… https://t.co/Seca7SaLxt",0.0,0.0,1.0,0.0
464,nytimes,Thu Nov 07 08:20:02 +0000 2019,"Narayana Reddy was an Indian cook whose popular YouTube channel, Grandpa Kitchen, featured videos of him preparing… https://t.co/jH2kqMBAis",0.4215,0.141,0.859,0.0
465,nytimes,Thu Nov 07 08:10:04 +0000 2019,"RT @gilbertcruz: It's time to take down the Mona Lisa, says Jason Farago. ""She has become, in this age of mass tourism and digital narcissi…",0.0,0.0,1.0,0.0
466,nytimes,Thu Nov 07 08:00:11 +0000 2019,Europe morning briefing: Here's what you need to know to start your day https://t.co/rcZYpl2QLn,0.0,0.0,1.0,0.0
467,nytimes,Thu Nov 07 07:40:03 +0000 2019,"President Emmanuel Macron of France announced new, stricter measures on immigration, including tightening access to… https://t.co/1VNPyAbRxh",0.0,0.0,1.0,0.0
468,nytimes,Thu Nov 07 07:30:09 +0000 2019,"RT @stevenleemyers: Amid accusations that China was fueling the American fentanyl epidemic, Chinese and American law enforcement were quiet…",-0.3182,0.0,0.887,0.113
469,nytimes,Thu Nov 07 07:20:05 +0000 2019,China hopes that national security measures will head off unrest in Hong Kong that has challenged its authority. Bu… https://t.co/jalZXAcQNF,0.6249,0.272,0.669,0.059
470,nytimes,Thu Nov 07 07:00:05 +0000 2019,High-level Ukrainian officials had decided to capitulate to President Trump’s demands to publicly announce investig… https://t.co/ErsAhXbcNg,0.0,0.0,1.0,0.0
471,nytimes,Thu Nov 07 06:40:02 +0000 2019,Alphabet’s board of directors is investigating allegations of sexual misconduct and inappropriate relationships by… https://t.co/rPBl2jZkhz,0.0,0.0,1.0,0.0
472,nytimes,Thu Nov 07 06:22:52 +0000 2019,"A former Villanova football player is suing the NCAA and many of its member schools, accusing them of violating min… https://t.co/96EEfpKvSO",-0.743,0.0,0.7,0.3
473,nytimes,Thu Nov 07 06:00:09 +0000 2019,President Trump denounced Louisiana’s Democratic governor at a rally ahead of the Nov. 16 election. Louisiana will… https://t.co/bTKdBadBnk,0.0,0.0,1.0,0.0
474,nytimes,Thu Nov 07 05:40:06 +0000 2019,"It has been one of the enduring mysteries of the impeachment drama: Where did Lev Parnas, a cash-strapped Ukrainian… https://t.co/EIrBDtjfFB",0.0,0.0,1.0,0.0
475,nytimes,Thu Nov 07 05:40:05 +0000 2019,Australian soccer’s governing body has announced what it calls a landmark agreement with the players union to close… https://t.co/FFxUxBYvMG,0.5423,0.22,0.78,0.0
476,nytimes,Thu Nov 07 05:20:05 +0000 2019,"RT @nytopinion: ""Between 2007 and 2018, more than 150,000 firearms were definitively traced from Mexican criminals to gun stores and factor…",-0.7269,0.0,0.757,0.243
477,nytimes,Thu Nov 07 05:00:08 +0000 2019,"“We will take every precaution possible to make sure that we do not have another escape,” Capt. John Thornburg of t… https://t.co/Mg3vXZDie3",0.3182,0.099,0.901,0.0
478,nytimes,Thu Nov 07 04:50:06 +0000 2019,RT @shearm: NEWS -- President Trump wanted Attorney General Barr to hold a news conference to declare that there was nothing wrong with his…,0.3724,0.104,0.896,0.0
479,nytimes,Thu Nov 07 04:40:08 +0000 2019,"Hillary Clinton at Wednesday's @dealbook conference: ""I think that another term of our current administration would… https://t.co/Ro87LoKPMw",0.0,0.0,1.0,0.0
480,nytimes,Thu Nov 07 04:26:00 +0000 2019,"Read our investigation to see how conspiracy-mongers, racists and spies have influenced what President Trump absorb… https://t.co/Uumi761I0T",-0.5423,0.0,0.821,0.179
481,nytimes,Thu Nov 07 04:24:04 +0000 2019,"After a decorated Army lieutenant colonel offered damaging testimony on President Trump’s call with Ukraine, an att… https://t.co/AzPsWJX4UV",-0.5106,0.0,0.829,0.171
482,nytimes,Thu Nov 07 04:20:03 +0000 2019,"RT @davidenrich: Lawmakers are calling on the ""opportunity zone"" tax break to be reformed or killed, in response to recent @nytimes article…",-0.4019,0.103,0.733,0.165
483,nytimes,Thu Nov 07 04:00:21 +0000 2019,"For the second Election Day in as many years, suburban voters demonstrated enormous political power in electing or… https://t.co/US2VzMWCuv",0.0,0.0,1.0,0.0
484,nytimes,Thu Nov 07 03:40:07 +0000 2019,"A memorial for the great soprano Jessye Norman will be held on the stage of the Met, where she performed more than… https://t.co/uVZUxh2wI6",0.6249,0.163,0.837,0.0
485,nytimes,Thu Nov 07 03:23:14 +0000 2019,"RT @TheSteinLine: Kyle Kuzma’s comeback, Alex Caruso’s promise, Dwight Howard’s renaissance, Rajon Rondo’s looming return and what looks li…",0.2023,0.111,0.817,0.072
486,nytimes,Thu Nov 07 03:00:11 +0000 2019,No playing video games after 10 p.m. No more than 90 minutes of gaming on weekdays. Add-ons like virtual weapons an… https://t.co/qWcb5DEpC1,-0.4588,0.15,0.594,0.255
487,nytimes,Thu Nov 07 02:40:04 +0000 2019,Evening Briefing: Here's what you need to know at the end of the day https://t.co/UdJ7Ny1CuO,0.0,0.0,1.0,0.0
488,nytimes,Thu Nov 07 02:20:04 +0000 2019,"RT @EricaLG: A Trump judicial nominee, up for a vote tomorrow, has frustrated congressional Democrats and Republicans for declining to disc…",-0.5267,0.0,0.841,0.159
489,nytimes,Thu Nov 07 02:10:03 +0000 2019,"Apple, Facebook and Google have committed $4.5 billion for housing in California. But it's a problem money alone ca… https://t.co/5lkxw2gesV",-0.6705,0.066,0.678,0.256
490,nytimes,Thu Nov 07 02:00:13 +0000 2019,"Bill Gates said he was “all for super progressive tax systems,” but that government having taxes too high would ris… https://t.co/nL2OIuwysX",0.3506,0.109,0.891,0.0
491,nytimes,Thu Nov 07 01:50:12 +0000 2019,RT @nytpolitics: A federal prosecutor said that Roger Stone lied repeatedly to a congressional committee about his efforts to contact WikiL…,-0.3818,0.0,0.874,0.126
492,nytimes,Thu Nov 07 01:40:03 +0000 2019,A federal judge ruled that the government must provide mental health services to thousands of migrant parents and c… https://t.co/tg5Azs0dWI,0.0,0.0,1.0,0.0
493,nytimes,Thu Nov 07 01:20:02 +0000 2019,"RT @maggieNYT: NEW - Giuliani, who announced his new lawyers today, had the same trouble hiring a lawyer that Trump once did 
https://t.co/…",-0.4019,0.0,0.881,0.119
494,nytimes,Thu Nov 07 01:00:06 +0000 2019,"Potatoes in many forms, casseroles galore and desserts sure to please a crowd —  these recipes are great options fo… https://t.co/3IAKga1mDa",0.8271,0.352,0.648,0.0
495,nytimes,Thu Nov 07 00:40:04 +0000 2019,RT @mirjordan: NEW: A court has ruled that the government must provide mental health services to mIgrant families traumatized by separation…,-0.4019,0.0,0.876,0.124
496,nytimes,Thu Nov 07 00:30:09 +0000 2019,“I used to look at the I’m Shmacked party videos of the colleges I was looking at. The schools that had the coolest… https://t.co/roCtykaQwT,0.4019,0.109,0.891,0.0
497,nytimes,Thu Nov 07 00:15:06 +0000 2019,RT @dealbook: .@BillGates weighs in on taxing billionaires: “I’ve paid more than anyone in taxes.” https://t.co/kynOcuLj6b,0.0,0.0,1.0,0.0
498,nytimes,Thu Nov 07 00:00:10 +0000 2019,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ct6QOeTWFb,0.0,0.0,1.0,0.0
499,nytimes,Wed Nov 06 23:40:06 +0000 2019,"“The blame for this crisis lies on the state, and instead what we’ve seen is that the children are shouldering the… https://t.co/dxjnWJMrLp",-0.8519,0.0,0.671,0.329
